Date,Open,High,Low,Close,Adj Close,Volume
2011-12-15,9.040000,9.040000,9.040000,9.040000,5.444348,0
2011-12-16,9.040000,9.040000,9.040000,9.040000,5.444348,0
2011-12-19,9.050000,9.050000,9.050000,9.050000,5.450374,0
2011-12-20,9.070000,9.070000,9.070000,9.070000,5.462417,0
2011-12-21,9.080000,9.080000,9.080000,9.080000,5.468437,0
2011-12-22,9.080000,9.080000,9.080000,9.080000,5.468437,0
2011-12-23,9.060000,9.060000,9.060000,9.060000,5.456391,0
2011-12-27,9.060000,9.060000,9.060000,9.060000,5.456391,0
2011-12-28,9.050000,9.050000,9.050000,9.050000,5.450374,0
2011-12-29,9.060000,9.060000,9.060000,9.060000,5.456391,0
2011-12-30,9.060000,9.060000,9.060000,9.060000,5.484844,0
2012-01-03,9.060000,9.060000,9.060000,9.060000,5.484844,0
2012-01-04,9.090000,9.090000,9.090000,9.090000,5.503007,0
2012-01-05,9.070000,9.070000,9.070000,9.070000,5.490902,0
2012-01-06,9.070000,9.070000,9.070000,9.070000,5.490902,0
2012-01-09,9.070000,9.070000,9.070000,9.070000,5.490902,0
2012-01-10,9.110000,9.110000,9.110000,9.110000,5.515115,0
2012-01-11,9.100000,9.100000,9.100000,9.100000,5.509064,0
2012-01-12,9.130000,9.130000,9.130000,9.130000,5.527224,0
2012-01-13,9.130000,9.130000,9.130000,9.130000,5.527224,0
2012-01-17,9.170000,9.170000,9.170000,9.170000,5.551443,0
2012-01-18,9.170000,9.170000,9.170000,9.170000,5.551443,0
2012-01-19,9.270000,9.270000,9.270000,9.270000,5.611980,0
2012-01-20,9.290000,9.290000,9.290000,9.290000,5.624086,0
2012-01-23,9.290000,9.290000,9.290000,9.290000,5.624086,0
2012-01-24,9.330000,9.330000,9.330000,9.330000,5.648302,0
2012-01-25,9.330000,9.330000,9.330000,9.330000,5.648302,0
2012-01-26,9.380000,9.380000,9.380000,9.380000,5.678571,0
2012-01-27,9.480000,9.480000,9.480000,9.480000,5.739110,0
2012-01-30,9.480000,9.480000,9.480000,9.480000,5.739110,0
2012-01-31,9.470000,9.470000,9.470000,9.470000,5.763454,0
2012-02-01,9.470000,9.470000,9.470000,9.470000,5.763454,0
2012-02-02,9.470000,9.470000,9.470000,9.470000,5.763454,0
2012-02-03,9.470000,9.470000,9.470000,9.470000,5.763454,0
2012-02-06,9.470000,9.470000,9.470000,9.470000,5.763454,0
2012-02-07,9.470000,9.470000,9.470000,9.470000,5.763454,0
2012-02-08,9.470000,9.470000,9.470000,9.470000,5.763454,0
2012-02-09,9.630000,9.630000,9.630000,9.630000,5.860831,0
2012-02-10,9.630000,9.630000,9.630000,9.630000,5.860831,0
2012-02-13,9.630000,9.630000,9.630000,9.630000,5.860831,0
2012-02-14,9.630000,9.630000,9.630000,9.630000,5.860831,0
2012-02-15,9.630000,9.630000,9.630000,9.630000,5.860831,0
2012-02-16,9.630000,9.630000,9.630000,9.630000,5.860831,0
2012-02-17,9.630000,9.630000,9.630000,9.630000,5.860831,0
2012-02-21,9.630000,9.630000,9.630000,9.630000,5.860831,0
2012-02-22,9.690000,9.690000,9.690000,9.690000,5.897346,0
2012-02-23,9.690000,9.690000,9.690000,9.690000,5.897346,0
2012-02-24,9.740000,9.740000,9.740000,9.740000,5.927777,0
2012-02-27,9.740000,9.740000,9.740000,9.740000,5.927777,0
2012-02-28,9.780000,9.780000,9.780000,9.780000,5.952118,0
2012-02-29,9.780000,9.780000,9.780000,9.780000,5.972883,0
2012-03-01,9.780000,9.780000,9.780000,9.780000,5.972883,0
2012-03-02,9.820000,9.820000,9.820000,9.820000,5.997314,0
2012-03-05,9.800000,9.800000,9.800000,9.800000,5.985097,0
2012-03-06,9.740000,9.740000,9.740000,9.740000,5.948455,0
2012-03-07,9.760000,9.760000,9.760000,9.760000,5.960672,0
2012-03-08,9.830000,9.830000,9.830000,9.830000,6.003422,0
2012-03-09,9.830000,9.830000,9.830000,9.830000,6.003422,0
2012-03-12,9.820000,9.820000,9.820000,9.820000,5.997314,0
2012-03-13,9.820000,9.820000,9.820000,9.820000,5.997314,0
2012-03-14,9.790000,9.790000,9.790000,9.790000,5.978991,0
2012-03-15,9.800000,9.800000,9.800000,9.800000,5.985097,0
2012-03-16,9.800000,9.800000,9.800000,9.800000,5.985097,0
2012-03-19,9.810000,9.810000,9.810000,9.810000,5.991208,0
2012-03-20,9.790000,9.790000,9.790000,9.790000,5.978991,0
2012-03-21,9.780000,9.780000,9.780000,9.780000,5.972883,0
2012-03-22,9.750000,9.750000,9.750000,9.750000,5.954565,0
2012-03-23,9.760000,9.760000,9.760000,9.760000,5.960672,0
2012-03-26,9.780000,9.780000,9.780000,9.780000,5.972883,0
2012-03-27,9.780000,9.780000,9.780000,9.780000,5.972883,0
2012-03-28,9.760000,9.760000,9.760000,9.760000,5.960672,0
2012-03-29,9.730000,9.730000,9.730000,9.730000,5.942349,0
2012-03-30,9.750000,9.750000,9.750000,9.750000,5.978528,0
2012-04-02,9.750000,9.750000,9.750000,9.750000,5.978528,0
2012-04-03,9.750000,9.750000,9.750000,9.750000,5.978528,0
2012-04-04,9.730000,9.730000,9.730000,9.730000,5.966262,0
2012-04-05,9.710000,9.710000,9.710000,9.710000,5.954002,0
2012-04-09,9.690000,9.690000,9.690000,9.690000,5.941737,0
2012-04-10,9.660000,9.660000,9.660000,9.660000,5.923343,0
2012-04-11,9.670000,9.670000,9.670000,9.670000,5.929471,0
2012-04-12,9.690000,9.690000,9.690000,9.690000,5.941737,0
2012-04-13,9.680000,9.680000,9.680000,9.680000,5.935603,0
2012-04-16,9.680000,9.680000,9.680000,9.680000,5.935603,0
2012-04-17,9.710000,9.710000,9.710000,9.710000,5.954002,0
2012-04-18,9.680000,9.680000,9.680000,9.680000,5.935603,0
2012-04-19,9.690000,9.690000,9.690000,9.690000,5.941737,0
2012-04-20,9.710000,9.710000,9.710000,9.710000,5.954002,0
2012-04-23,9.670000,9.670000,9.670000,9.670000,5.929471,0
2012-04-24,9.690000,9.690000,9.690000,9.690000,5.941737,0
2012-04-25,9.720000,9.720000,9.720000,9.720000,5.960131,0
2012-04-26,9.730000,9.730000,9.730000,9.730000,5.966262,0
2012-04-27,9.750000,9.750000,9.750000,9.750000,5.978528,0
2012-04-30,9.760000,9.760000,9.760000,9.760000,6.009314,0
2012-05-01,9.790000,9.790000,9.790000,9.790000,6.027781,0
2012-05-02,9.800000,9.800000,9.800000,9.800000,6.033937,0
2012-05-03,9.810000,9.810000,9.810000,9.810000,6.040102,0
2012-05-04,9.790000,9.790000,9.790000,9.790000,6.027781,0
2012-05-07,9.790000,9.790000,9.790000,9.790000,6.027781,0
2012-05-08,9.760000,9.760000,9.760000,9.760000,6.009314,0
2012-05-09,9.700000,9.700000,9.700000,9.700000,5.972369,0
2012-05-10,9.700000,9.700000,9.700000,9.700000,5.972369,0
2012-05-11,9.680000,9.680000,9.680000,9.680000,5.960054,0
2012-05-14,9.600000,9.600000,9.600000,9.600000,5.910799,0
2012-05-15,9.540000,9.540000,9.540000,9.540000,5.873857,0
2012-05-16,9.500000,9.500000,9.500000,9.500000,5.849228,0
2012-05-17,9.460000,9.460000,9.460000,9.460000,5.824599,0
2012-05-18,9.430000,9.430000,9.430000,9.430000,5.806130,0
2012-05-21,9.450000,9.450000,9.450000,9.450000,5.818441,0
2012-05-22,9.450000,9.450000,9.450000,9.450000,5.818441,0
2012-05-23,9.400000,9.400000,9.400000,9.400000,5.787658,0
2012-05-24,9.380000,9.380000,9.380000,9.380000,5.775342,0
2012-05-25,9.380000,9.380000,9.380000,9.380000,5.775342,0
2012-05-29,9.370000,9.370000,9.370000,9.370000,5.769184,0
2012-05-30,9.310000,9.310000,9.310000,9.310000,5.732243,0
2012-05-31,9.300000,9.300000,9.300000,9.300000,5.752039,0
2012-06-01,9.260000,9.260000,9.260000,9.260000,5.727296,0
2012-06-04,9.270000,9.270000,9.270000,9.270000,5.733483,0
2012-06-05,9.300000,9.300000,9.300000,9.300000,5.752039,0
2012-06-06,9.380000,9.380000,9.380000,9.380000,5.801514,0
2012-06-07,9.420000,9.420000,9.420000,9.420000,5.826255,0
2012-06-08,9.420000,9.420000,9.420000,9.420000,5.826255,0
2012-06-11,9.420000,9.420000,9.420000,9.420000,5.826255,0
2012-06-12,9.420000,9.420000,9.420000,9.420000,5.826255,0
2012-06-13,9.450000,9.450000,9.450000,9.450000,5.844808,0
2012-06-14,9.460000,9.460000,9.460000,9.460000,5.850994,0
2012-06-15,9.460000,9.460000,9.460000,9.460000,5.850994,0
2012-06-18,9.500000,9.500000,9.500000,9.500000,5.875735,0
2012-06-19,9.550000,9.550000,9.550000,9.550000,5.906662,0
2012-06-20,9.560000,9.560000,9.560000,9.560000,5.912847,0
2012-06-21,9.500000,9.500000,9.500000,9.500000,5.875735,0
2012-06-22,9.500000,9.500000,9.500000,9.500000,5.875735,0
2012-06-25,9.480000,9.480000,9.480000,9.480000,5.863363,0
2012-06-26,9.500000,9.500000,9.500000,9.500000,5.875735,0
2012-06-27,9.510000,9.510000,9.510000,9.510000,5.881918,0
2012-06-28,9.490000,9.490000,9.490000,9.490000,5.869549,0
2012-06-29,9.600000,9.600000,9.600000,9.600000,5.960193,0
2012-07-02,9.600000,9.600000,9.600000,9.600000,5.960193,0
2012-07-03,9.660000,9.660000,9.660000,9.660000,5.997447,0
2012-07-05,9.630000,9.630000,9.630000,9.630000,5.978819,0
2012-07-06,9.610000,9.610000,9.610000,9.610000,5.966404,0
2012-07-09,9.610000,9.610000,9.610000,9.610000,5.966404,0
2012-07-10,9.620000,9.620000,9.620000,9.620000,5.972613,0
2012-07-11,9.640000,9.640000,9.640000,9.640000,5.985031,0
2012-07-12,9.620000,9.620000,9.620000,9.620000,5.972613,0
2012-07-13,9.670000,9.670000,9.670000,9.670000,6.003655,0
2012-07-16,9.700000,9.700000,9.700000,9.700000,6.022280,0
2012-07-17,9.740000,9.740000,9.740000,9.740000,6.047116,0
2012-07-18,9.740000,9.740000,9.740000,9.740000,6.047116,0
2012-07-19,9.760000,9.760000,9.760000,9.760000,6.059533,0
2012-07-20,9.740000,9.740000,9.740000,9.740000,6.047116,0
2012-07-23,9.670000,9.670000,9.670000,9.670000,6.003655,0
2012-07-24,9.620000,9.620000,9.620000,9.620000,5.972613,0
2012-07-25,9.640000,9.640000,9.640000,9.640000,5.985031,0
2012-07-26,9.700000,9.700000,9.700000,9.700000,6.022280,0
2012-07-27,9.720000,9.720000,9.720000,9.720000,6.034698,0
2012-07-30,9.740000,9.740000,9.740000,9.740000,6.047116,0
2012-07-31,9.770000,9.770000,9.770000,9.770000,6.083856,0
2012-08-01,9.780000,9.780000,9.780000,9.780000,6.090080,0
2012-08-02,9.770000,9.770000,9.770000,9.770000,6.083856,0
2012-08-03,9.830000,9.830000,9.830000,9.830000,6.121217,0
2012-08-06,9.870000,9.870000,9.870000,9.870000,6.146124,0
2012-08-07,9.880000,9.880000,9.880000,9.880000,6.152353,0
2012-08-08,9.870000,9.870000,9.870000,9.870000,6.146124,0
2012-08-09,9.850000,9.850000,9.850000,9.850000,6.133674,0
2012-08-10,9.840000,9.840000,9.840000,9.840000,6.127442,0
2012-08-13,9.830000,9.830000,9.830000,9.830000,6.121217,0
2012-08-14,9.820000,9.820000,9.820000,9.820000,6.114988,0
2012-08-15,9.800000,9.800000,9.800000,9.800000,6.102533,0
2012-08-16,9.800000,9.800000,9.800000,9.800000,6.102533,0
2012-08-17,9.790000,9.790000,9.790000,9.790000,6.096308,0
2012-08-20,9.790000,9.790000,9.790000,9.790000,6.096308,0
2012-08-21,9.830000,9.830000,9.830000,9.830000,6.121217,0
2012-08-22,9.840000,9.840000,9.840000,9.840000,6.127442,0
2012-08-23,9.860000,9.860000,9.860000,9.860000,6.139901,0
2012-08-24,9.840000,9.840000,9.840000,9.840000,6.127442,0
2012-08-27,9.840000,9.840000,9.840000,9.840000,6.127442,0
2012-08-28,9.850000,9.850000,9.850000,9.850000,6.133674,0
2012-08-29,9.830000,9.830000,9.830000,9.830000,6.121217,0
2012-08-30,9.820000,9.820000,9.820000,9.820000,6.114988,0
2012-08-31,9.850000,9.850000,9.850000,9.850000,6.153725,0
2012-09-04,9.870000,9.870000,9.870000,9.870000,6.166221,0
2012-09-05,9.880000,9.880000,9.880000,9.880000,6.172465,0
2012-09-06,9.930000,9.930000,9.930000,9.930000,6.203707,0
2012-09-07,9.990000,9.990000,9.990000,9.990000,6.241189,0
2012-09-10,9.990000,9.990000,9.990000,9.990000,6.241189,0
2012-09-11,10.030000,10.030000,10.030000,10.030000,6.266179,0
2012-09-12,10.040000,10.040000,10.040000,10.040000,6.272426,0
2012-09-13,10.070000,10.070000,10.070000,10.070000,6.291168,0
2012-09-14,10.140000,10.140000,10.140000,10.140000,6.334902,0
2012-09-17,10.130000,10.130000,10.130000,10.130000,6.328650,0
2012-09-18,10.110000,10.110000,10.110000,10.110000,6.316156,0
2012-09-19,10.110000,10.110000,10.110000,10.110000,6.316156,0
2012-09-20,10.090000,10.090000,10.090000,10.090000,6.303664,0
2012-09-21,10.110000,10.110000,10.110000,10.110000,6.316156,0
2012-09-24,10.080000,10.080000,10.080000,10.080000,6.297416,0
2012-09-25,10.080000,10.080000,10.080000,10.080000,6.297416,0
2012-09-26,10.060000,10.060000,10.060000,10.060000,6.284921,0
2012-09-27,10.090000,10.090000,10.090000,10.090000,6.303664,0
2012-09-28,10.100000,10.100000,10.100000,10.100000,6.328729,0
2012-10-01,10.120000,10.120000,10.120000,10.120000,6.341262,0
2012-10-02,10.140000,10.140000,10.140000,10.140000,6.353794,0
2012-10-03,10.160000,10.160000,10.160000,10.160000,6.366323,0
2012-10-04,10.200000,10.200000,10.200000,10.200000,6.391388,0
2012-10-05,10.210000,10.210000,10.210000,10.210000,6.397655,0
2012-10-08,10.190000,10.190000,10.190000,10.190000,6.385121,0
2012-10-09,10.170000,10.170000,10.170000,10.170000,6.372593,0
2012-10-10,10.160000,10.160000,10.160000,10.160000,6.366323,0
2012-10-11,10.190000,10.190000,10.190000,10.190000,6.385121,0
2012-10-12,10.220000,10.220000,10.220000,10.220000,6.403921,0
2012-10-15,10.240000,10.240000,10.240000,10.240000,6.416451,0
2012-10-16,10.280000,10.280000,10.280000,10.280000,6.441521,0
2012-10-17,10.310000,10.310000,10.310000,10.310000,6.460316,0
2012-10-18,10.300000,10.300000,10.300000,10.300000,6.454049,0
2012-10-19,10.280000,10.280000,10.280000,10.280000,6.441521,0
2012-10-22,10.280000,10.280000,10.280000,10.280000,6.441521,0
2012-10-23,10.230000,10.230000,10.230000,10.230000,6.410186,0
2012-10-24,10.220000,10.220000,10.220000,10.220000,6.403921,0
2012-10-25,10.230000,10.230000,10.230000,10.230000,6.410186,0
2012-10-26,10.230000,10.230000,10.230000,10.230000,6.410186,0
2012-10-31,10.230000,10.230000,10.230000,10.230000,6.430300,0
2012-11-01,10.200000,10.200000,10.200000,10.200000,6.411443,0
2012-11-02,10.180000,10.180000,10.180000,10.180000,6.398871,0
2012-11-05,10.180000,10.180000,10.180000,10.180000,6.398871,0
2012-11-06,10.220000,10.220000,10.220000,10.220000,6.424015,0
2012-11-07,10.200000,10.200000,10.200000,10.200000,6.411443,0
2012-11-08,10.180000,10.180000,10.180000,10.180000,6.398871,0
2012-11-09,10.170000,10.170000,10.170000,10.170000,6.392589,0
2012-11-12,10.160000,10.160000,10.160000,10.160000,6.386301,0
2012-11-13,10.130000,10.130000,10.130000,10.130000,6.367441,0
2012-11-14,10.130000,10.130000,10.130000,10.130000,6.367441,0
2012-11-15,10.120000,10.120000,10.120000,10.120000,6.361160,0
2012-11-16,10.110000,10.110000,10.110000,10.110000,6.354868,0
2012-11-19,10.150000,10.150000,10.150000,10.150000,6.380013,0
2012-11-20,10.170000,10.170000,10.170000,10.170000,6.392589,0
2012-11-21,10.160000,10.160000,10.160000,10.160000,6.386301,0
2012-11-23,10.160000,10.160000,10.160000,10.160000,6.386301,0
2012-11-26,10.200000,10.200000,10.200000,10.200000,6.411443,0
2012-11-27,10.220000,10.220000,10.220000,10.220000,6.424015,0
2012-11-28,10.230000,10.230000,10.230000,10.230000,6.430300,0
2012-11-29,10.230000,10.230000,10.230000,10.230000,6.430300,0
2012-11-30,10.280000,10.280000,10.280000,10.280000,6.484551,0
2012-12-03,10.290000,10.290000,10.290000,10.290000,6.490856,0
2012-12-04,10.310000,10.310000,10.310000,10.310000,6.503474,0
2012-12-05,10.320000,10.320000,10.320000,10.320000,6.509779,0
2012-12-06,10.330000,10.330000,10.330000,10.330000,6.516090,0
2012-12-07,10.330000,10.330000,10.330000,10.330000,6.516090,0
2012-12-10,10.330000,10.330000,10.330000,10.330000,6.516090,0
2012-12-11,10.360000,10.360000,10.360000,10.360000,6.535011,0
2012-12-12,10.380000,10.380000,10.380000,10.380000,6.547630,0
2012-12-13,10.380000,10.380000,10.380000,10.380000,6.547630,0
2012-12-14,10.390000,10.390000,10.390000,10.390000,6.553938,0
2012-12-17,10.370000,10.370000,10.370000,10.370000,6.541320,0
2012-12-18,10.400000,10.400000,10.400000,10.400000,6.560242,0
2012-12-19,10.400000,10.400000,10.400000,10.400000,6.560242,0
2012-12-20,10.430000,10.430000,10.430000,10.430000,6.579163,0
2012-12-21,10.390000,10.390000,10.390000,10.390000,6.553938,0
2012-12-24,10.400000,10.400000,10.400000,10.400000,6.560242,0
2012-12-26,10.410000,10.410000,10.410000,10.410000,6.566551,0
2012-12-27,10.410000,10.410000,10.410000,10.410000,6.566551,0
2012-12-28,10.410000,10.410000,10.410000,10.410000,6.566551,0
2012-12-31,10.410000,10.410000,10.410000,10.410000,6.591246,0
2013-01-02,10.330000,10.330000,10.330000,10.330000,6.540594,0
2013-01-03,10.320000,10.320000,10.320000,10.320000,6.534260,0
2013-01-04,10.320000,10.320000,10.320000,10.320000,6.534260,0
2013-01-07,10.330000,10.330000,10.330000,10.330000,6.540594,0
2013-01-08,10.320000,10.320000,10.320000,10.320000,6.534260,0
2013-01-09,10.320000,10.320000,10.320000,10.320000,6.534260,0
2013-01-10,10.380000,10.380000,10.380000,10.380000,6.572250,0
2013-01-11,10.380000,10.380000,10.380000,10.380000,6.572250,0
2013-01-14,10.380000,10.380000,10.380000,10.380000,6.572250,0
2013-01-15,10.370000,10.370000,10.370000,10.370000,6.565918,0
2013-01-16,10.370000,10.370000,10.370000,10.370000,6.565918,0
2013-01-17,10.370000,10.370000,10.370000,10.370000,6.565918,0
2013-01-18,10.380000,10.380000,10.380000,10.380000,6.572250,0
2013-01-22,10.380000,10.380000,10.380000,10.380000,6.572250,0
2013-01-23,10.370000,10.370000,10.370000,10.370000,6.565918,0
2013-01-24,10.370000,10.370000,10.370000,10.370000,6.565918,0
2013-01-25,10.370000,10.370000,10.370000,10.370000,6.565918,0
2013-01-28,10.370000,10.370000,10.370000,10.370000,6.565918,0
2013-01-29,10.340000,10.340000,10.340000,10.340000,6.546924,0
2013-01-30,10.340000,10.340000,10.340000,10.340000,6.546924,0
2013-01-31,10.290000,10.290000,10.290000,10.290000,6.539933,0
2013-02-01,10.290000,10.290000,10.290000,10.290000,6.539933,0
2013-02-04,10.260000,10.260000,10.260000,10.260000,6.520866,0
2013-02-05,10.270000,10.270000,10.270000,10.270000,6.527220,0
2013-02-06,10.250000,10.250000,10.250000,10.250000,6.514510,0
2013-02-07,10.250000,10.250000,10.250000,10.250000,6.514510,0
2013-02-08,10.250000,10.250000,10.250000,10.250000,6.514510,0
2013-02-11,10.260000,10.260000,10.260000,10.260000,6.520866,0
2013-02-12,10.260000,10.260000,10.260000,10.260000,6.520866,0
2013-02-13,10.270000,10.270000,10.270000,10.270000,6.527220,0
2013-02-14,10.250000,10.250000,10.250000,10.250000,6.514510,0
2013-02-15,10.250000,10.250000,10.250000,10.250000,6.514510,0
2013-02-19,10.250000,10.250000,10.250000,10.250000,6.514510,0
2013-02-20,10.250000,10.250000,10.250000,10.250000,6.514510,0
2013-02-21,10.250000,10.250000,10.250000,10.250000,6.514510,0
2013-02-22,10.250000,10.250000,10.250000,10.250000,6.514510,0
2013-02-25,10.200000,10.200000,10.200000,10.200000,6.482732,0
2013-02-26,10.200000,10.200000,10.200000,10.200000,6.482732,0
2013-02-27,10.250000,10.250000,10.250000,10.250000,6.514510,0
2013-02-28,10.250000,10.250000,10.250000,10.250000,6.538112,0
2013-03-01,10.250000,10.250000,10.250000,10.250000,6.538112,0
2013-03-04,10.250000,10.250000,10.250000,10.250000,6.538112,0
2013-03-05,10.240000,10.240000,10.240000,10.240000,6.531731,0
2013-03-06,10.240000,10.240000,10.240000,10.240000,6.531731,0
2013-03-07,10.240000,10.240000,10.240000,10.240000,6.531731,0
2013-03-08,10.240000,10.240000,10.240000,10.240000,6.531731,0
2013-03-11,10.240000,10.240000,10.240000,10.240000,6.531731,0
2013-03-12,10.230000,10.230000,10.230000,10.230000,6.525350,0
2013-03-13,10.240000,10.240000,10.240000,10.240000,6.531731,0
2013-03-14,10.210000,10.210000,10.210000,10.210000,6.512598,0
2013-03-15,10.210000,10.210000,10.210000,10.210000,6.512598,0
2013-03-18,10.210000,10.210000,10.210000,10.210000,6.512598,0
2013-03-19,10.170000,10.170000,10.170000,10.170000,6.487083,0
2013-03-20,10.160000,10.160000,10.160000,10.160000,6.480705,0
2013-03-21,10.150000,10.150000,10.150000,10.150000,6.474325,0
2013-03-22,10.130000,10.130000,10.130000,10.130000,6.461568,0
2013-03-25,10.130000,10.130000,10.130000,10.130000,6.461568,0
2013-03-26,10.130000,10.130000,10.130000,10.130000,6.461568,0
2013-03-27,10.130000,10.130000,10.130000,10.130000,6.461568,0
2013-03-28,10.120000,10.120000,10.120000,10.120000,6.482707,0
2013-04-01,10.120000,10.120000,10.120000,10.120000,6.482707,0
2013-04-02,10.120000,10.120000,10.120000,10.120000,6.482707,0
2013-04-03,10.130000,10.130000,10.130000,10.130000,6.489112,0
2013-04-04,10.170000,10.170000,10.170000,10.170000,6.514738,0
2013-04-05,10.240000,10.240000,10.240000,10.240000,6.559574,0
2013-04-08,10.290000,10.290000,10.290000,10.290000,6.591606,0
2013-04-09,10.310000,10.310000,10.310000,10.310000,6.604422,0
2013-04-10,10.320000,10.320000,10.320000,10.320000,6.610824,0
2013-04-11,10.320000,10.320000,10.320000,10.320000,6.610824,0
2013-04-12,10.330000,10.330000,10.330000,10.330000,6.617232,0
2013-04-15,10.260000,10.260000,10.260000,10.260000,6.572389,0
2013-04-16,10.270000,10.270000,10.270000,10.270000,6.578793,0
2013-04-17,10.230000,10.230000,10.230000,10.230000,6.553168,0
2013-04-18,10.240000,10.240000,10.240000,10.240000,6.559574,0
2013-04-19,10.250000,10.250000,10.250000,10.250000,6.565983,0
2013-04-22,10.250000,10.250000,10.250000,10.250000,6.565983,0
2013-04-23,10.250000,10.250000,10.250000,10.250000,6.565983,0
2013-04-24,10.270000,10.270000,10.270000,10.270000,6.578793,0
2013-04-25,10.280000,10.280000,10.280000,10.280000,6.585202,0
2013-04-26,10.280000,10.280000,10.280000,10.280000,6.585202,0
2013-04-29,10.300000,10.300000,10.300000,10.300000,6.598013,0
2013-04-30,10.310000,10.310000,10.310000,10.310000,6.631460,0
2013-05-01,10.310000,10.310000,10.310000,10.310000,6.631460,0
2013-05-02,10.340000,10.340000,10.340000,10.340000,6.650755,0
2013-05-03,10.350000,10.350000,10.350000,10.350000,6.657185,0
2013-05-06,10.340000,10.340000,10.340000,10.340000,6.650755,0
2013-05-07,10.350000,10.350000,10.350000,10.350000,6.657185,0
2013-05-08,10.370000,10.370000,10.370000,10.370000,6.670052,0
2013-05-09,10.370000,10.370000,10.370000,10.370000,6.670052,0
2013-05-10,10.320000,10.320000,10.320000,10.320000,6.637892,0
2013-05-13,10.290000,10.290000,10.290000,10.290000,6.618596,0
2013-05-14,10.280000,10.280000,10.280000,10.280000,6.612165,0
2013-05-15,10.250000,10.250000,10.250000,10.250000,6.592866,0
2013-05-16,10.240000,10.240000,10.240000,10.240000,6.586432,0
2013-05-17,10.230000,10.230000,10.230000,10.230000,6.579998,0
2013-05-20,10.220000,10.220000,10.220000,10.220000,6.573570,0
2013-05-21,10.200000,10.200000,10.200000,10.200000,6.560706,0
2013-05-22,10.180000,10.180000,10.180000,10.180000,6.547842,0
2013-05-23,10.130000,10.130000,10.130000,10.130000,6.515681,0
2013-05-24,10.130000,10.130000,10.130000,10.130000,6.515681,0
2013-05-28,10.050000,10.050000,10.050000,10.050000,6.464223,0
2013-05-29,9.970000,9.970000,9.970000,9.970000,6.412769,0
2013-05-30,9.940000,9.940000,9.940000,9.940000,6.393471,0
2013-05-31,9.900000,9.900000,9.900000,9.900000,6.396055,0
2013-06-03,9.900000,9.900000,9.900000,9.900000,6.396055,0
2013-06-04,9.900000,9.900000,9.900000,9.900000,6.396055,0
2013-06-05,9.840000,9.840000,9.840000,9.840000,6.357290,0
2013-06-06,9.800000,9.800000,9.800000,9.800000,6.331448,0
2013-06-07,9.780000,9.780000,9.780000,9.780000,6.318526,0
2013-06-10,9.730000,9.730000,9.730000,9.730000,6.286225,0
2013-06-11,9.670000,9.670000,9.670000,9.670000,6.247460,0
2013-06-12,9.670000,9.670000,9.670000,9.670000,6.247460,0
2013-06-13,9.690000,9.690000,9.690000,9.690000,6.260382,0
2013-06-14,9.670000,9.670000,9.670000,9.670000,6.247460,0
2013-06-17,9.760000,9.760000,9.760000,9.760000,6.305607,0
2013-06-18,9.710000,9.710000,9.710000,9.710000,6.273305,0
2013-06-19,9.650000,9.650000,9.650000,9.650000,6.234536,0
2013-06-20,9.440000,9.440000,9.440000,9.440000,6.098866,0
2013-06-21,9.420000,9.420000,9.420000,9.420000,6.085944,0
2013-06-24,9.300000,9.300000,9.300000,9.300000,6.008418,0
2013-06-25,9.320000,9.320000,9.320000,9.320000,6.021336,0
2013-06-26,9.340000,9.340000,9.340000,9.340000,6.034259,0
2013-06-27,9.410000,9.410000,9.410000,9.410000,6.079482,0
2013-06-28,9.430000,9.430000,9.430000,9.430000,6.119066,0
2013-07-01,9.440000,9.440000,9.440000,9.440000,6.125552,0
2013-07-02,9.460000,9.460000,9.460000,9.460000,6.138532,0
2013-07-03,9.440000,9.440000,9.440000,9.440000,6.125552,0
2013-07-05,9.390000,9.390000,9.390000,9.390000,6.093108,0
2013-07-08,9.370000,9.370000,9.370000,9.370000,6.080129,0
2013-07-09,9.390000,9.390000,9.390000,9.390000,6.093108,0
2013-07-10,9.370000,9.370000,9.370000,9.370000,6.080129,0
2013-07-11,9.420000,9.420000,9.420000,9.420000,6.112576,0
2013-07-12,9.420000,9.420000,9.420000,9.420000,6.112576,0
2013-07-15,9.460000,9.460000,9.460000,9.460000,6.138532,0
2013-07-16,9.490000,9.490000,9.490000,9.490000,6.158000,0
2013-07-17,9.520000,9.520000,9.520000,9.520000,6.177469,0
2013-07-18,9.550000,9.550000,9.550000,9.550000,6.196933,0
2013-07-19,9.550000,9.550000,9.550000,9.550000,6.196933,0
2013-07-22,9.590000,9.590000,9.590000,9.590000,6.222887,0
2013-07-23,9.590000,9.590000,9.590000,9.590000,6.222887,0
2013-07-24,9.550000,9.550000,9.550000,9.550000,6.196933,0
2013-07-25,9.510000,9.510000,9.510000,9.510000,6.170978,0
2013-07-26,9.490000,9.490000,9.490000,9.490000,6.158000,0
2013-07-29,9.470000,9.470000,9.470000,9.470000,6.145020,0
2013-07-30,9.450000,9.450000,9.450000,9.450000,6.132042,0
2013-07-31,9.420000,9.420000,9.420000,9.420000,6.138559,0
2013-08-01,9.410000,9.410000,9.410000,9.410000,6.132042,0
2013-08-02,9.430000,9.430000,9.430000,9.430000,6.145075,0
2013-08-05,9.440000,9.440000,9.440000,9.440000,6.151590,0
2013-08-06,9.430000,9.430000,9.430000,9.430000,6.145075,0
